,Address,Price,Beds,Contact
23,555 W Madison St Chicago,"$1,400 - $4,855",Studio - 2 Br,888-692-0211
24,1 W Superior St Chicago,"$1,718 - $4,114",Studio - 2 Br,312-219-9516
25,200 E Illinois St Chicago,"$2,148 - $12,878",Studio - 4 Br,773-273-6395
26,840 W Blackhawk St Chicago,"$2,021 - $4,059",Studio - 2 Br,866-958-8596
27,625 W Division St Chicago,"$1,775 - $3,700",Studio - 2 Br,844-525-6919
28,707 N Wells St Chicago,"$2,760 - $5,621",1-3 Br,844-837-3913
29,601 W Jackson Blvd Chicago,"$1,524 - $4,514",Studio - 2 Br,844-443-8919
30,37 W Van Buren St Chicago,"$924 - $2,145",Studio - 4 Br,844-250-5735
31,465 E Illinois St Chicago,"$1,840 - $5,035",Studio - 2 Br,844-274-9788
32,343 W Wolf Point Plz Chicago,"$1,831 - $10,900",Studio - 3 Br,844-811-0188
33,400 E South Water St Chicago,"$1,604 - $4,603",Studio - 2 Br,866-599-7868
34,360 E South Water St Chicago,"$1,690 - $4,172",Studio - 2 Br,312-288-8069
35,225 N Columbus Dr Chicago,"$1,641 - $5,305",Studio - 2 Br,866-933-3491
36,345 E Wacker Dr Chicago,"$1,766 - $3,618",Studio - 3 Br,773-904-9571
37,555 W Kinzie St Chicago,"$1,566 - $4,469",Studio - 3 Br,312-288-8972
38,123 N Des Plaines St Chicago,"$2,034 - $4,537",Studio - 3 Br,312-957-4484
39,500 N Lake Shore Dr Chicago,"$2,015 - $2,790",Studio - 1 Br,312-548-6742
40,5140 S Hyde Park Blvd Chicago,"$1,399 - $3,969",1-3 Br,773-432-4830
41,200 E Chestnut St Chicago,"$1,268 - $9,151",Studio - 2 Br,708-315-6519
42,555 W Madison St Chicago,"$1,402 - $4,065",Studio - 2 Br,888-692-0211
43,8 W Chestnut St Chicago,"$1,575 - $2,709",1-2 Br,312-646-4941
44,850 S Clark St Chicago,"$1,785 - $3,559",Studio - 2 Br,312-462-1938
45,71 W Hubbard St Chicago,"$1,795 - $6,483",Studio - 3 Br,312-219-9513
46,1130 S Michigan Ave Chicago,"$1,321 - $3,681",Studio - 2 Br,866-610-8317
47,1350 N Lake Shore Dr Chicago,"$1,367 - $3,078",Studio - 2 Br,312-462-0403
48,400 E South Water St Chicago,"$1,966 - $4,088",Studio - 2 Br,866-599-7868
49,360 E South Water St Chicago,"$2,041 - $5,185",Studio - 2 Br,312-288-8069
50,343 W Wolf Point Plz Chicago,"$1,918 - $10,900",Studio - 3 Br,844-811-0188
51,345 E Wacker Dr Chicago,"$1,737 - $4,866",Studio - 3 Br,773-904-9571
52,225 N Columbus Dr Chicago,"$2,098 - $5,365",Studio - 2 Br,866-933-3491
53,730 W Couch Pl Chicago,"$1,750 - $5,550",Studio - 3 Br,844-294-8524
54,555 W Kinzie St Chicago,"$1,552 - $5,735",Studio - 3 Br,312-288-8972
55,11 S Green St Chicago,"$1,539 - $3,800",Studio - 2 Br,844-417-3242
56,123 N Des Plaines St Chicago,"$2,073 - $5,390",Studio - 3 Br,312-957-4484
57,5140 S Hyde Park Blvd Chicago,"$1,595 - $6,488",1-3 Br,773-432-4830
58,500 N Milwaukee Ave Chicago,"$1,580 - $5,500",Studio - 3 Br,312-964-3768
59,707 N Wells St Chicago,"$2,707 - $5,796",1-3 Br,844-312-7045
60,625 W Division St Chicago,"$1,925 - $3,625",Studio - 2 Br,844-525-6919
61,601 W Jackson Blvd Chicago,"$1,305 - $4,541",Studio - 2 Br,844-443-8919
62,1209 W Arthur Ave Chicago,"$1,575 - $2,575",Studio - 2 Br,773-649-4071
63,71 W Hubbard St Chicago,"$1,914 - $6,535",Studio - 3 Br,312-219-9513
64,8 W Chestnut St Chicago,"$1,339 - $2,789",1-2 Br,312-646-4941
65,850 S Clark St Chicago,"$1,739 - $3,433",Studio - 2 Br,312-462-1938
66,555 W Madison St Chicago,"$1,395 - $4,920",Studio - 2 Br,888-692-0211
67,545 N McClurg Ct Chicago,"$1,995 - $8,805",Studio - 3 Br,844-382-0901
68,1001 S State St Chicago,"$1,610 - $5,735",Studio - 3 Br,844-843-7332
69,25 W Randolph St Chicago,"$1,871 - $7,987",Studio - 3 Br,844-808-9214
70,1212 W Madison St Chicago,"$1,875 - $3,250",Studio - 2 Br,844-737-7559
71,910 W Huron St Chicago  C,,Studio - 4 Br,844-741-2982
72,922 W Washington Blvd Chicago  C,"$934 - $2,588",Studio - 2 Br,773-451-8016
73,77 W Huron St Chicago,"$1,590 - $3,375",Studio - 3 Br,773-358-4744
74,150 W Roosevelt Rd Chicago,"$1,935 - $3,534",1-2 Br,312-646-4812
75,24 S Morgan St Chicago,"$2,045 - $2,745",1-2 Br,312-789-5353
76,73 E Lake St Chicago,"$2,130 - $3,585",Studio - 2 Br,312-283-3526
77,2300 N Lincoln Park Chicago,"$1,140 - $2,980",Studio - 2 Br,844-233-2845
78,180 N Jefferson St Chicago,"$1,600 - $4,120",Studio - 3 Br,866-308-1582
79,1457 N Halsted St Chicago,"$1,939 - $4,293",Studio - 2 Br,866-661-2651
80,14 W Elm St Chicago,,,844-295-8794
81,448 E Ontario St Chicago,"$1,450 - $4,015",Studio - 2 Br,773-675-1758
82,188 W Randolph St Chicago,"$1,500 - $5,620",Studio - 2 Br,773-570-3150
83,420 E Ohio St Chicago,"$1,585 - $4,065",Studio - 3 Br,877-331-6062
84,655 W Grace St Chicago,"$1,135 - $1,485",Studio - 2 Br,888-380-0393
85,215 W Washington St Chicago,"$2,037 - $4,599",Studio - 3 Br,773-596-9611
86,833 W Buena Ave Chicago,"$1,245 - $1,895",1-3 Br,855-716-8901
87,747 N Wabash Ave Chicago,"$1,640 - $7,275",Studio - 2 Br,888-236-7009
88,2933 N Sheridan Rd Chicago  C,,1-2 Br,312-445-9201
89,333 E Ontario St Chicago,"$1,525 - $3,348",Studio - 2 Br,888-463-3217
90,121 W Chestnut St Chicago,"$1,760 - $5,500",Studio - 3 Br,877-234-9106
91,4520 N Clarendon Ave Chicago  C,,1-2 Br,312-462-0329
92,7447 S South Shore Dr Chicago,"$646 - $1,298",Studio - 2 Br,773-796-6360
93,151 N Michigan Ave Chicago,"$1,495 - $3,195",Studio - 3 Br,888-692-9672
94,1117 N Dearborn St Chicago,"$1,200 - $1,575",Studio - 1 Br,844-237-9215
95,5541 S Everett Ave Chicago,$854 - $879,Studio - 1 Br,312-239-6259
96,601 W Jackson Blvd Chicago,"$1,620 - $4,730",Studio - 2 Br,844-443-8919
97,420 E Ohio St Chicago,"$1,575 - $4,160",Studio - 3 Br,888-380-0393
98,200 E Chestnut St Chicago,"$1,384 - $9,050",Studio - 2 Br,708-315-6519
99,71 W Hubbard St Chicago,"$1,867 - $6,483",Studio - 3 Br,312-219-9513
100,1209 W Arthur Ave Chicago,"$1,450 - $2,575",Studio - 2 Br,773-649-4071
101,850 S Clark St Chicago,"$1,749 - $3,391",Studio - 2 Br,312-462-1938
102,545 N McClurg Ct Chicago,"$1,766 - $8,805",Studio - 3 Br,844-382-0901
103,555 W Madison St Chicago,"$1,420 - $4,815",Studio - 2 Br,888-692-0211
104,8 W Chestnut St Chicago,"$1,575 - $2,709",1-2 Br,312-646-4941
105,1350 N Lake Shore Dr Chicago,"$1,272 - $3,146",Studio - 2 Br,312-462-0403
106,1130 S Michigan Ave Chicago,"$1,506 - $3,506",Studio - 2 Br,866-610-8317
107,1001 S State St Chicago,"$1,610 - $5,735",Studio - 3 Br,844-843-7332
108,25 W Randolph St Chicago,"$1,915 - $7,987",Studio - 3 Br,844-808-9214
109,910 W Huron St Chicago,"$2,070 - $2,975",Studio - 4 Br,844-741-2982
110,1212 W Madison St Chicago,"$1,875 - $3,250",Studio - 2 Br,844-737-7559
111,400 N McClurg Ct Chicago,"$1,911 - $2,583",Studio - 2 Br,844-482-6861
112,161 W Kinzie St Chicago,"$1,935 - $6,337",Studio - 2 Br,844-892-1659
113,5050 S LAKE SHORE Dr Chicago,"$1,320 - $2,545",Studio - 3 Br,866-611-2494
114,5454 S Shore Dr Chicago,"$1,655 - $3,775",1-3 Br,844-815-4511
115,4740 S Woodlawn Ave Chicago,"$1,948 - $4,655",1-3 Br,844-867-6288
116,500 N Milwaukee Ave Chicago,"$805 - $1,320",Studio - 2 Br,844-265-5221
117,1 W Superior St Chicago,"$1,580 - $5,500",Studio - 3 Br,312-964-3768
118,200 E Illinois St Chicago,"$1,566 - $4,166",Studio - 2 Br,312-219-9516
119,707 N Wells St Chicago,"$2,182 - $12,878",Studio - 3 Br,773-273-6395
120,5214 S Woodlawn Ave Chicago,"$759 - $1,050",Studio - 2 Br,773-337-6231
121,2828 N Cambridge Ave Chicago  C,,Studio - 2 Br,866-212-4155
122,5454 S Shore Dr Chicago,"$1,319 - $3,775",Studio - 3 Br,844-815-4511
123,7700 S Carpenter St Chicago  A,,,844-261-6103
124,3600 W Franklin Blvd Chicago,"$1,135 - $1,310",2-3 Br,844-882-2203
125,2719 W Roosevelt Rd Chicago  C,,1-4 Br,844-562-5023
126,3170 N Sheridan Rd Chicago,"$1,153 - $2,675",Studio - 3 Br,888-689-3643
127,922 W Eastwood Ave Chicago,"$1,095 - $1,300",1-2 Br,844-783-7193
128,4710 S Greenwood Ave Chicago,$831 - $954,2-3 Br,773-358-2808
129,7524 S Coles Ave Chicago  1,,,708-459-5206
130,3610 N Pine Grove Chicago,"$1,075 - $1,600",Studio - 1 Br,773-770-4001
131,7715 N Sheridan Rd Chicago  A,,,844-221-4245
132,426 W Belmont Ave Chicago  C,,Studio - 1 Br,855-502-7877
133,425 W Surf St Chicago,,Studio - 1 Br,877-349-2650
134,11256 S Indiana Ave Chicago,$625 - $665,,844-647-8453
135,7018 S Cregier Ave Chicago  C,,Studio - 1 Br,844-803-0382
136,4448 S State St Chicago  C,,1-4 Br,773-496-4089
137,1263 W Pratt Blvd Chicago,"$800 - $1,400",Studio - 1 Br,844-570-2753
138,2710 N Artesian Ave Chicago  C,,,844-296-1773
139,7455 N Greenview Ave Chicago,$625 - $895,Studio - 2 Br,844-406-1157
140,,$820 - $860,,844-327-6257
141,5959 N Kenmore Ave Chicago  C,,,844-519-9686
142,640 W Sheridan Rd Chicago,"$1,090 - $1,415",Studio - 2 Br,844-460-3665
143,8156 S Ingleside Ave Chicago  C,,,773-360-5747
144,500 N Milwaukee Ave Chicago,"$1,580 - $5,500",Studio - 3 Br,312-964-3768
145,840 W Blackhawk St Chicago,"$1,919 - $4,569",Studio - 2 Br,866-958-8596
146,1 W Superior St Chicago,"$1,683 - $5,148",Studio - 2 Br,312-219-9516
147,200 E Illinois St Chicago,"$1,938 - $12,878",Studio - 3 Br,773-273-6395
148,625 W Division St Chicago,"$1,925 - $3,625",Studio - 2 Br,844-525-6919
149,707 N Wells St Chicago,"$2,707 - $5,796",1-3 Br,844-312-7045
150,420 E Ohio St Chicago,"$1,615 - $4,600",Studio - 3 Br,888-380-0393
151,465 E Illinois St Chicago,"$1,995 - $5,035",Studio - 2 Br,844-274-9788
152,3453 N Elaine Pl Chicago,"$1,672 - $3,840",1-3 Br,844-889-9247
153,730 W Couch Pl Chicago,"$1,750 - $5,150",Studio - 3 Br,844-294-8524
154,601 W Jackson Blvd Chicago,"$1,305 - $4,567",Studio - 2 Br,844-443-8919
155,1333 S Wabash Ave Chicago,"$1,815 - $3,800",1-2 Br,844-845-5098
156,343 W Wolf Point Plz Chicago,"$1,908 - $10,900",Studio - 3 Br,844-811-0188
157,400 E South Water St Chicago,"$1,555 - $4,124",Studio - 2 Br,866-599-7868
158,360 E South Water St Chicago,"$1,834 - $5,280",Studio - 2 Br,312-288-8069
159,225 N Columbus Dr Chicago,"$2,064 - $5,367",Studio - 2 Br,866-933-3491
160,345 E Wacker Dr Chicago,"$1,683 - $4,901",Studio - 3 Br,773-904-9571
161,555 W Kinzie St Chicago,"$1,645 - $5,735",Studio - 3 Br,312-288-8972
162,123 N Des Plaines St Chicago,"$1,931 - $5,366",Studio - 3 Br,312-957-4484
163,500 N Lake Shore Dr Chicago,"$1,865 - $4,160",Studio - 2 Br,312-548-6742
164,5140 S Hyde Park Blvd Chicago,"$1,542 - $6,386",1-3 Br,773-432-4830
165,1890 Maple St Chicago,"$1,639 - $5,000",Studio - 3 Br,224-420-9126
166,200 E Chestnut St Chicago,"$1,411 - $11,443",Studio - 2 Br,708-315-6519
167,555 W Madison St Chicago,"$1,395 - $4,835",Studio - 2 Br,888-692-0211
168,1 W Superior St Chicago,"$1,628 - $4,920",Studio - 2 Br,312-219-9516
169,601 W Jackson Blvd Chicago,"$1,524 - $4,714",Studio - 2 Br,844-443-8919
170,400 E South Water St Chicago,"$1,710 - $2,570",Studio - 2 Br,866-599-7868
171,343 W Wolf Point Plz Chicago,"$1,799 - $10,617",Studio - 3 Br,844-811-0188
172,345 E Wacker Dr Chicago,"$1,651 - $3,682",Studio - 3 Br,773-904-9571
173,360 E South Water St Chicago,"$1,703 - $4,976",Studio - 2 Br,312-288-8069
174,225 N Columbus Dr Chicago,"$1,620 - $5,335",Studio - 2 Br,866-933-3491
175,555 W Kinzie St Chicago,"$1,481 - $4,354",Studio - 3 Br,312-288-8972
176,123 N Des Plaines St Chicago,"$1,962 - $5,847",Studio - 3 Br,312-957-4484
177,5140 S Hyde Park Blvd Chicago,"$1,399 - $5,294",1-3 Br,773-432-4830
178,200 E Chestnut St Chicago,"$1,327 - $8,181",Studio - 2 Br,708-315-6519
179,850 S Clark St Chicago,"$1,796 - $3,579",Studio - 2 Br,312-462-1938
180,71 W Hubbard St Chicago,"$1,795 - $6,438",Studio - 3 Br,312-219-9513
181,555 W Madison St Chicago,"$1,255 - $7,760",Studio - 2 Br,888-692-0211
182,8 W Chestnut St Chicago,"$1,600 - $2,709",1-2 Br,312-646-4941
183,1130 S Michigan Ave Chicago,"$1,412 - $3,696",Studio - 2 Br,866-610-8317
184,1350 N Lake Shore Dr Chicago,"$1,272 - $2,998",Studio - 2 Br,312-462-0403
185,25 W Randolph St Chicago,"$1,823 - $7,987",Studio - 3 Br,844-808-9214
186,1212 W Madison St Chicago,"$1,875 - $3,250",Studio - 2 Br,844-737-7559
187,910 W Huron St Chicago,"$2,000 - $2,940",Studio - 4 Br,844-741-2982
188,400 N McClurg Ct Chicago,"$1,758 - $2,314",Studio - 2 Br,844-482-6861
189,161 W Kinzie St Chicago,"$1,695 - $6,337",Studio - 2 Br,844-892-1659
190,,"$1,803 - $4,655",1-3 Br,844-867-6288
191,840 W Blackhawk St Chicago,"$1,230 - $2,194",Studio - 2 Br,844-406-5855
192,500 N Milwaukee Ave Chicago,"$1,580 - $5,500",Studio - 3 Br,312-964-3768
193,1 W Superior St Chicago,"$1,803 - $5,240",Studio - 2 Br,312-219-9516
194,840 W Blackhawk St Chicago,"$1,919 - $4,569",Studio - 2 Br,866-958-8596
195,200 E Illinois St Chicago,"$1,919 - $12,878",Studio - 3 Br,773-273-6395
196,625 W Division St Chicago,"$1,925 - $3,625",Studio - 2 Br,844-525-6919
197,707 N Wells St Chicago,"$2,707 - $5,796",1-3 Br,844-312-7045
198,601 W Jackson Blvd Chicago,"$1,305 - $4,541",Studio - 2 Br,844-443-8919
199,420 E Ohio St Chicago,"$1,615 - $4,600",Studio - 3 Br,888-380-0393
200,25 W Randolph St Chicago,"$1,871 - $7,987",Studio - 3 Br,844-808-9214
201,555 W Kinzie St Chicago,"$1,554 - $5,735",Studio - 3 Br,312-288-8972
202,400 E South Water St Chicago,"$1,968 - $4,089",Studio - 2 Br,866-599-7868
203,360 E South Water St Chicago,"$1,777 - $5,185",Studio - 2 Br,312-288-8069
204,343 W Wolf Point Plz Chicago,"$1,918 - $10,900",Studio - 3 Br,844-811-0188
205,345 E Wacker Dr Chicago,"$1,737 - $4,901",Studio - 3 Br,773-904-9571
206,225 N Columbus Dr Chicago,"$2,095 - $5,462",Studio - 2 Br,866-933-3491
207,730 W Couch Pl Chicago,"$1,750 - $5,550",Studio - 3 Br,844-294-8524
208,5140 S Hyde Park Blvd Chicago,"$1,572 - $6,488",1-3 Br,773-432-4830
209,1001 S State St Chicago,"$1,610 - $5,735",Studio - 3 Br,844-843-7332
210,1212 W Madison St Chicago,"$1,875 - $3,250",Studio - 2 Br,844-737-7559
211,347 W Chestnut St Chicago,"$1,725 - $6,500",Studio - 3 Br,312-702-1232
212,161 W Kinzie St Chicago,"$1,990 - $6,337",Studio - 2 Br,844-892-1659
213,910 W Huron St Chicago  C,,Studio - 4 Br,844-741-2982
214,11 S Green St Chicago,"$1,539 - $3,390",Studio - 2 Br,844-417-3242
215,400 N McClurg Ct Chicago,"$1,593 - $2,391",Studio - 2 Br,844-482-6861
